epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
13,409.769,1.65326,1.30125,1.13992,0,0.64186,0.53291,0.54827,0.22435,1.94607,1.67777,1.32191,0,0.00495616,0.00495616,0.00495616,0.000495616
14,440.779,1.6304,1.28045,1.12525,0,0.68766,0.57006,0.60003,0.24923,1.91913,1.43321,1.31254,0,0.00494858,0.00494858,0.00494858,0.000494858
15,470.18,1.61268,1.25004,1.12864,0,0.64528,0.51699,0.54163,0.21512,2.00146,1.53655,1.34808,0,0.00494039,0.00494039,0.00494039,0.000494039
16,498.927,1.60675,1.21982,1.11904,0,0.34965,0.25053,0.22056,0.08667,2.04009,2.69087,1.36521,0,0.00493162,0.00493162,0.00493162,0.000493162
17,528.132,1.59823,1.20442,1.11205,0,0.6766,0.4862,0.53043,0.22699,2.05457,1.59259,1.36135,0,0.00492224,0.00492224,0.00492224,0.000492224
18,557.394,1.58326,1.19405,1.10895,0,0.68104,0.4586,0.49333,0.20549,2.02531,1.6892,1.36659,0,0.00491228,0.00491228,0.00491228,0.000491228
19,586.925,1.5719,1.18399,1.10531,0,0.48413,0.47028,0.412,0.16687,2.02572,2.14473,1.35343,0,0.00490173,0.00490173,0.00490173,0.000490173
20,615.71,1.54947,1.14915,1.09966,0,0.71471,0.55847,0.60615,0.26751,1.91984,1.41005,1.32096,0,0.00489059,0.00489059,0.00489059,0.000489059
21,644.364,1.5679,1.16018,1.10345,0,0.72542,0.54883,0.59987,0.26184,1.93322,1.39254,1.31128,0,0.00487886,0.00487886,0.00487886,0.000487886
22,672.95,1.52468,1.11544,1.08882,0,0.7136,0.56051,0.61668,0.25831,1.93069,1.37582,1.32571,0,0.00486656,0.00486656,0.00486656,0.000486656
23,701.674,1.54052,1.11931,1.0989,0,0.75442,0.5138,0.58956,0.26981,1.94642,1.48163,1.32956,0,0.00485368,0.00485368,0.00485368,0.000485368
24,730.16,1.5401,1.09974,1.09453,0,0.59412,0.50318,0.48836,0.20884,1.98802,1.7737,1.34674,0,0.00484022,0.00484022,0.00484022,0.000484022
25,758.704,1.51324,1.0807,1.08479,0,0.63434,0.52123,0.51256,0.2085,1.98194,1.76392,1.34292,0,0.0048262,0.0048262,0.0048262,0.00048262
26,787.445,1.49167,1.05589,1.07333,0,0.73007,0.52123,0.58479,0.2496,1.98518,1.52027,1.33624,0,0.0048116,0.0048116,0.0048116,0.00048116
27,816.013,1.50443,1.0522,1.08889,0,0.69112,0.55414,0.59273,0.25677,1.99998,1.44707,1.34992,0,0.00479644,0.00479644,0.00479644,0.000479644
28,845.635,1.48843,1.05056,1.07711,0,0.74481,0.54777,0.61655,0.26619,1.89482,1.42232,1.30192,0,0.00478072,0.00478072,0.00478072,0.000478072
29,874.677,1.49549,1.04931,1.0772,0,0.75228,0.56051,0.62239,0.26708,1.95351,1.37914,1.32217,0,0.00476445,0.00476445,0.00476445,0.000476445
30,904.697,1.48734,1.02754,1.07225,0,0.69964,0.55884,0.59781,0.26679,1.92264,1.39571,1.30508,0,0.00474762,0.00474762,0.00474762,0.000474762
31,936.264,1.46515,0.9961,1.06525,0,0.72022,0.5414,0.58191,0.2506,1.9679,1.4933,1.33554,0,0.00473024,0.00473024,0.00473024,0.000473024
32,965.023,1.46754,0.98797,1.06823,0,0.70878,0.55291,0.59865,0.25911,2.0164,1.41203,1.3659,0,0.00471232,0.00471232,0.00471232,0.000471232
33,993.571,1.47621,0.99493,1.07373,0,0.71888,0.58386,0.62007,0.27856,1.94018,1.34291,1.32025,0,0.00469386,0.00469386,0.00469386,0.000469386
34,1021.91,1.45384,0.99115,1.05916,0,0.73901,0.54989,0.61293,0.26422,2.01585,1.40384,1.35669,0,0.00467486,0.00467486,0.00467486,0.000467486
35,1050.71,1.45062,0.98531,1.06093,0,0.7574,0.58386,0.63148,0.27403,1.95936,1.32984,1.32262,0,0.00465534,0.00465534,0.00465534,0.000465534
36,1079.07,1.42414,0.94663,1.05845,0,0.74266,0.59554,0.6353,0.28753,1.96171,1.27621,1.34049,0,0.00463528,0.00463528,0.00463528,0.000463528
37,1107.56,1.44424,0.96167,1.05637,0,0.72726,0.54565,0.61551,0.26418,1.95897,1.37379,1.3229,0,0.00461471,0.00461471,0.00461471,0.000461471
38,1135.95,1.43868,0.97356,1.05752,0,0.67611,0.5966,0.61715,0.26535,1.95048,1.39566,1.33977,0,0.00459362,0.00459362,0.00459362,0.000459362
39,1164.76,1.42589,0.95075,1.06242,0,0.71353,0.56321,0.61175,0.25618,1.99568,1.38645,1.33832,0,0.00457202,0.00457202,0.00457202,0.000457202
40,1193.6,1.4211,0.94431,1.05216,0,0.73176,0.57919,0.6209,0.26885,1.95327,1.36966,1.34006,0,0.00454992,0.00454992,0.00454992,0.000454992
41,1222.54,1.40635,0.91639,1.04586,0,0.70684,0.55096,0.60516,0.26512,1.94828,1.33588,1.33078,0,0.00452732,0.00452732,0.00452732,0.000452732
42,1250.96,1.40336,0.91848,1.04758,0,0.73227,0.55626,0.5934,0.25682,1.97996,1.40213,1.35844,0,0.00450422,0.00450422,0.00450422,0.000450422
43,1281.52,1.41243,0.91212,1.0511,0,0.73845,0.53185,0.60136,0.27643,1.96022,1.37143,1.34253,0,0.00448063,0.00448063,0.00448063,0.000448063
44,1310.43,1.40474,0.91511,1.04916,0,0.69477,0.56369,0.57634,0.24973,1.96464,1.42461,1.34553,0,0.00445657,0.00445657,0.00445657,0.000445657
45,1341.19,1.40233,0.90426,1.04659,0,0.75012,0.56476,0.6089,0.2585,1.98849,1.38839,1.36495,0,0.00443202,0.00443202,0.00443202,0.000443202
46,1372.1,1.39569,0.90986,1.04733,0,0.73813,0.58349,0.61497,0.26242,1.9864,1.32849,1.35159,0,0.004407,0.004407,0.004407,0.0004407
47,1402.04,1.37956,0.88432,1.04082,0,0.73773,0.57219,0.6165,0.26775,1.97924,1.33761,1.36031,0,0.00438152,0.00438152,0.00438152,0.000438152
48,1434.86,1.3813,0.88127,1.0394,0,0.73448,0.53822,0.57259,0.25007,2.03601,1.42058,1.38255,0,0.00435559,0.00435559,0.00435559,0.000435559
49,1466.08,1.36722,0.87292,1.03153,0,0.79802,0.5414,0.62389,0.27676,1.99605,1.36619,1.36951,0,0.0043292,0.0043292,0.0043292,0.00043292
50,1496.2,1.37995,0.87998,1.03642,0,0.75278,0.56476,0.60065,0.26255,2.01935,1.37683,1.38079,0,0.00430236,0.00430236,0.00430236,0.000430236
51,1526.48,1.37699,0.86525,1.04016,0,0.72456,0.56157,0.60556,0.26423,2.01364,1.37978,1.3705,0,0.00427509,0.00427509,0.00427509,0.000427509
52,1555.35,1.36685,0.85717,1.03555,0,0.68864,0.55945,0.58599,0.25888,1.98944,1.40197,1.37564,0,0.00424738,0.00424738,0.00424738,0.000424738
53,1584.89,1.36174,0.85994,1.0315,0,0.74477,0.57006,0.61069,0.27227,1.97381,1.33017,1.35134,0,0.00421925,0.00421925,0.00421925,0.000421925
54,1614.66,1.35777,0.84953,1.0317,0,0.76691,0.58679,0.63133,0.28206,1.96683,1.30023,1.34764,0,0.00419071,0.00419071,0.00419071,0.000419071
55,1644.52,1.35533,0.84822,1.02782,0,0.72779,0.54495,0.59044,0.26395,1.9954,1.38554,1.37739,0,0.00416175,0.00416175,0.00416175,0.000416175
56,1675.13,1.33495,0.83782,1.02271,0,0.71219,0.55839,0.59091,0.25956,2.02251,1.42229,1.39131,0,0.00413238,0.00413238,0.00413238,0.000413238
57,1705.96,1.33985,0.82983,1.02553,0,0.75152,0.55414,0.61599,0.27265,2.00432,1.35971,1.38734,0,0.00410262,0.00410262,0.00410262,0.000410262
58,1734.71,1.33963,0.82096,1.02084,0,0.7863,0.57749,0.6518,0.28394,2.00168,1.25119,1.37856,0,0.00407248,0.00407248,0.00407248,0.000407248
59,1764.23,1.32138,0.81279,1.02067,0,0.78894,0.56688,0.63295,0.27578,1.9696,1.28412,1.35839,0,0.00404194,0.00404194,0.00404194,0.000404194
60,1796.28,1.32166,0.82392,1.01906,0,0.76894,0.57749,0.63196,0.26899,2.0043,1.31687,1.37226,0,0.00401104,0.00401104,0.00401104,0.000401104
61,1826.08,1.316,0.81177,1.01752,0,0.77112,0.55945,0.61738,0.27678,2.01772,1.36229,1.37807,0,0.00397977,0.00397977,0.00397977,0.000397977
62,1855.97,1.32614,0.81553,1.01809,0,0.78503,0.5505,0.62136,0.26877,2.01062,1.31949,1.39079,0,0.00394814,0.00394814,0.00394814,0.000394814
63,1885.36,1.31677,0.80717,1.01704,0,0.75269,0.60403,0.64173,0.28359,1.97612,1.29679,1.35948,0,0.00391616,0.00391616,0.00391616,0.000391616
64,1915.35,1.31396,0.80969,1.01614,0,0.69677,0.61677,0.63015,0.27202,2.00466,1.33409,1.37117,0,0.00388383,0.00388383,0.00388383,0.000388383
65,1948.56,1.3174,0.80196,1.01723,0,0.74037,0.58174,0.62933,0.27273,1.97829,1.32411,1.35676,0,0.00385117,0.00385117,0.00385117,0.000385117
66,1980.06,1.30517,0.79195,1.01126,0,0.77122,0.56369,0.63854,0.28488,1.9531,1.30176,1.34336,0,0.00381818,0.00381818,0.00381818,0.000381818
67,2011.44,1.29778,0.79376,1.01526,0,0.76786,0.56535,0.6387,0.28559,1.99261,1.32805,1.36601,0,0.00378488,0.00378488,0.00378488,0.000378488
68,2042.03,1.29208,0.78222,1.00856,0,0.78318,0.56051,0.62203,0.27684,1.9817,1.32425,1.37851,0,0.00375126,0.00375126,0.00375126,0.000375126
69,2070.55,1.29486,0.78551,1.01325,0,0.71625,0.57881,0.61108,0.27017,2.00405,1.33991,1.38121,0,0.00371734,0.00371734,0.00371734,0.000371734
70,2100.39,1.27804,0.76818,1.00444,0,0.77136,0.56945,0.6382,0.27959,1.97544,1.25659,1.36289,0,0.00368313,0.00368313,0.00368313,0.000368313
71,2130.76,1.27596,0.77161,1.00166,0,0.78078,0.55308,0.63566,0.28399,1.96954,1.30435,1.36513,0,0.00364863,0.00364863,0.00364863,0.000364863
72,2161.08,1.28053,0.7628,1.00177,0,0.76974,0.54777,0.62629,0.28678,1.96354,1.31574,1.35508,0,0.00361385,0.00361385,0.00361385,0.000361385
73,2191.18,1.26875,0.75398,1.00454,0,0.71231,0.57038,0.61777,0.28228,1.9732,1.34199,1.36248,0,0.0035788,0.0035788,0.0035788,0.00035788
74,2221.35,1.27514,0.75845,0.99568,0,0.7563,0.55202,0.60975,0.27121,1.99616,1.33553,1.38291,0,0.0035435,0.0035435,0.0035435,0.00035435
75,2249.78,1.25329,0.75439,0.99494,0,0.73839,0.55308,0.61218,0.2734,1.99897,1.34681,1.37751,0,0.00350794,0.00350794,0.00350794,0.000350794
76,2281.22,1.2638,0.73979,1.00278,0,0.76544,0.5612,0.6276,0.28177,1.9714,1.326,1.36671,0,0.00347214,0.00347214,0.00347214,0.000347214
77,2315.11,1.27021,0.75733,1.00011,0,0.71211,0.57431,0.61973,0.27524,1.99945,1.3311,1.38017,0,0.00343611,0.00343611,0.00343611,0.000343611
78,2345.63,1.24956,0.74368,0.99454,0,0.74198,0.56169,0.62526,0.27932,1.99103,1.33367,1.37556,0,0.00339985,0.00339985,0.00339985,0.000339985
79,2376.83,1.2557,0.73894,0.99203,0,0.72152,0.57219,0.62692,0.28091,1.98819,1.34392,1.37047,0,0.00336338,0.00336338,0.00336338,0.000336338
80,2407.89,1.24605,0.73809,0.98945,0,0.76611,0.54592,0.61515,0.27782,1.96586,1.33624,1.35978,0,0.0033267,0.0033267,0.0033267,0.00033267
81,2436.16,1.24291,0.72614,0.9853,0,0.76312,0.55744,0.62518,0.27736,1.977,1.35199,1.36576,0,0.00328982,0.00328982,0.00328982,0.000328982
82,2468.04,1.24487,0.72252,0.9909,0,0.75769,0.55626,0.63176,0.28671,1.96684,1.32805,1.35986,0,0.00325275,0.00325275,0.00325275,0.000325275
83,2499,1.23299,0.71667,0.98519,0,0.77092,0.54352,0.6217,0.2817,1.99572,1.34953,1.38359,0,0.0032155,0.0032155,0.0032155,0.00032155
84,2530.59,1.22531,0.70891,0.97985,0,0.75548,0.54989,0.62156,0.27487,1.96436,1.35904,1.36644,0,0.00317809,0.00317809,0.00317809,0.000317809
85,2559.29,1.22585,0.70924,0.98701,0,0.74051,0.55732,0.62373,0.28131,1.95717,1.36183,1.36041,0,0.00314051,0.00314051,0.00314051,0.000314051
86,2588.65,1.21939,0.71304,0.98092,0,0.80986,0.54352,0.63549,0.28388,1.98615,1.34084,1.38599,0,0.00310278,0.00310278,0.00310278,0.000310278
87,2619.77,1.22789,0.70492,0.98536,0,0.75549,0.56157,0.62435,0.28252,1.9731,1.34563,1.37631,0,0.0030649,0.0030649,0.0030649,0.00030649
88,2651.57,1.22513,0.71217,0.98348,0,0.78115,0.53185,0.61196,0.275,1.99459,1.36737,1.37853,0,0.0030269,0.0030269,0.0030269,0.00030269
89,2682.98,1.20276,0.69564,0.97967,0,0.73964,0.55626,0.6121,0.27513,1.99976,1.38006,1.38651,0,0.00298877,0.00298877,0.00298877,0.000298877
90,2714.24,1.20642,0.69255,0.9792,0,0.75859,0.5604,0.62524,0.27853,1.98122,1.34792,1.3831,0,0.00295052,0.00295052,0.00295052,0.000295052
91,2747.83,1.19394,0.6882,0.97582,0,0.76586,0.56794,0.62316,0.27968,1.99293,1.35653,1.39061,0,0.00291218,0.00291218,0.00291218,0.000291218
92,2777.18,1.20592,0.68866,0.98015,0,0.74235,0.56277,0.62325,0.28102,1.98238,1.3314,1.38776,0,0.00287373,0.00287373,0.00287373,0.000287373
93,2808.57,1.20974,0.6896,0.98277,0,0.69132,0.58811,0.62172,0.28078,1.98269,1.31669,1.39258,0,0.0028352,0.0028352,0.0028352,0.00028352
94,2838.66,1.19306,0.68403,0.97448,0,0.72232,0.57325,0.63044,0.28336,1.97841,1.32514,1.39374,0,0.00279659,0.00279659,0.00279659,0.000279659
95,2868.75,1.19916,0.68172,0.97888,0,0.73358,0.58599,0.63579,0.28502,1.98152,1.31371,1.39149,0,0.00275792,0.00275792,0.00275792,0.000275792
96,2898.87,1.18718,0.67154,0.96926,0,0.71918,0.58811,0.63198,0.28539,1.98851,1.31486,1.39711,0,0.00271919,0.00271919,0.00271919,0.000271919
97,2929.08,1.17956,0.66719,0.96968,0,0.73354,0.57431,0.63458,0.28642,1.97858,1.31803,1.39022,0,0.00268041,0.00268041,0.00268041,0.000268041
98,2958.42,1.17497,0.66877,0.96215,0,0.77072,0.55414,0.63016,0.28582,1.97452,1.32534,1.38488,0,0.00264159,0.00264159,0.00264159,0.000264159
99,2988.76,1.1722,0.66463,0.96988,0,0.77923,0.54883,0.6292,0.28703,1.98398,1.32114,1.3971,0,0.00260274,0.00260274,0.00260274,0.000260274
100,3019.38,1.17986,0.66281,0.97291,0,0.76746,0.56051,0.62725,0.28308,1.99596,1.34504,1.40225,0,0.00256388,0.00256388,0.00256388,0.000256388
101,3049.9,1.17038,0.65675,0.96998,0,0.78666,0.54411,0.63178,0.2836,1.9989,1.34182,1.40282,0,0.002525,0.002525,0.002525,0.0002525
102,3080.62,1.14302,0.64799,0.96381,0,0.73591,0.569,0.63403,0.28627,2.00735,1.34995,1.41149,0,0.00248612,0.00248612,0.00248612,0.000248612
103,3111.54,1.16173,0.65416,0.96336,0,0.74433,0.569,0.63295,0.28571,1.99454,1.33742,1.40312,0,0.00244726,0.00244726,0.00244726,0.000244726
104,3140.12,1.15658,0.65165,0.96236,0,0.76612,0.56334,0.63148,0.28686,1.99339,1.34765,1.39974,0,0.00240841,0.00240841,0.00240841,0.000240841
105,3170.71,1.14561,0.64385,0.95846,0,0.77727,0.55414,0.62754,0.2884,1.9972,1.35878,1.40066,0,0.00236959,0.00236959,0.00236959,0.000236959
106,3202.37,1.15405,0.64497,0.96345,0,0.72104,0.57349,0.62387,0.28629,1.99673,1.36101,1.40059,0,0.00233081,0.00233081,0.00233081,0.000233081
107,3233.72,1.15605,0.6531,0.96556,0,0.73498,0.57409,0.6243,0.28383,2.00341,1.36229,1.40286,0,0.00229208,0.00229208,0.00229208,0.000229208
108,3264.57,1.15069,0.64072,0.95957,0,0.76616,0.56051,0.62539,0.28213,2.00051,1.36231,1.40025,0,0.00225341,0.00225341,0.00225341,0.000225341
109,3295.13,1.12929,0.63399,0.94986,0,0.75056,0.56582,0.62146,0.28204,1.99466,1.37359,1.39874,0,0.0022148,0.0022148,0.0022148,0.00022148
110,3326.74,1.12231,0.61652,0.95472,0,0.74935,0.56582,0.61684,0.28348,1.98854,1.38254,1.39732,0,0.00217627,0.00217627,0.00217627,0.000217627
111,3355.44,1.13872,0.62959,0.95905,0,0.7502,0.56688,0.62385,0.28569,1.99825,1.3583,1.40747,0,0.00213782,0.00213782,0.00213782,0.000213782
112,3386.49,1.12362,0.62301,0.95338,0,0.75388,0.5723,0.62845,0.28576,1.9954,1.34343,1.40407,0,0.00209948,0.00209948,0.00209948,0.000209948
113,3417.81,1.13053,0.6263,0.95745,0,0.7469,0.57856,0.6316,0.288,2.00111,1.34117,1.41038,0,0.00206123,0.00206123,0.00206123,0.000206123
114,3450.06,1.12594,0.61508,0.95242,0,0.73371,0.57856,0.62545,0.28597,2.00422,1.34281,1.41252,0,0.0020231,0.0020231,0.0020231,0.00020231
115,3483.43,1.1149,0.61412,0.95239,0,0.74689,0.57856,0.62937,0.28927,1.99824,1.3327,1.41209,0,0.0019851,0.0019851,0.0019851,0.00019851
116,3514.62,1.12011,0.61646,0.94613,0,0.75984,0.57431,0.62796,0.28858,2.00434,1.33258,1.41731,0,0.00194722,0.00194722,0.00194722,0.000194722
117,3543.4,1.1076,0.60859,0.94831,0,0.75858,0.569,0.62491,0.28762,2.00899,1.34362,1.41982,0,0.00190949,0.00190949,0.00190949,0.000190949
118,3573.8,1.10408,0.60881,0.95057,0,0.76305,0.57092,0.62403,0.28677,2.00601,1.34296,1.41855,0,0.00187191,0.00187191,0.00187191,0.000187191
119,3603.79,1.09886,0.59825,0.94531,0,0.75533,0.56688,0.62144,0.28634,2.00264,1.34599,1.41646,0,0.0018345,0.0018345,0.0018345,0.00018345
120,3634.67,1.10005,0.59852,0.94242,0,0.74248,0.57431,0.61795,0.28538,2.0049,1.3564,1.4191,0,0.00179725,0.00179725,0.00179725,0.000179725
121,3665.76,1.0866,0.59467,0.9437,0,0.75065,0.57206,0.61795,0.28694,2.00201,1.35027,1.42136,0,0.00176018,0.00176018,0.00176018,0.000176018
122,3696.25,1.08846,0.59522,0.94385,0,0.75056,0.57325,0.61595,0.28409,1.9999,1.35417,1.41994,0,0.0017233,0.0017233,0.0017233,0.00017233
123,3724.88,1.09422,0.59423,0.9443,0,0.75615,0.56263,0.61481,0.28353,2.00222,1.35172,1.42227,0,0.00168662,0.00168662,0.00168662,0.000168662
124,3754.86,1.08387,0.58879,0.94541,0,0.76078,0.56688,0.6149,0.28317,2.00374,1.35641,1.42053,0,0.00165015,0.00165015,0.00165015,0.000165015
125,3785.6,1.0955,0.59411,0.94191,0,0.76169,0.56665,0.61637,0.28201,2.00795,1.35779,1.42275,0,0.00161389,0.00161389,0.00161389,0.000161389
126,3816.18,1.07884,0.58687,0.93524,0,0.76068,0.56688,0.61953,0.28396,2.00839,1.35638,1.42233,0,0.00157786,0.00157786,0.00157786,0.000157786
127,3846.65,1.08515,0.58563,0.94109,0,0.75884,0.569,0.61878,0.28457,2.01156,1.35973,1.42346,0,0.00154206,0.00154206,0.00154206,0.000154206
128,3876.94,1.07849,0.58463,0.94007,0,0.7496,0.57202,0.6169,0.28512,2.01002,1.35994,1.42135,0,0.0015065,0.0015065,0.0015065,0.00015065
129,3906.22,1.08385,0.5819,0.93702,0,0.75869,0.57006,0.62064,0.28577,2.01018,1.36093,1.42029,0,0.0014712,0.0014712,0.0014712,0.00014712
130,3935.94,1.06823,0.57524,0.93578,0,0.75687,0.56582,0.61735,0.28609,2.01356,1.35405,1.42359,0,0.00143615,0.00143615,0.00143615,0.000143615
131,3966.15,1.06936,0.57665,0.93628,0,0.76451,0.56476,0.61562,0.28658,2.01586,1.35965,1.42365,0,0.00140137,0.00140137,0.00140137,0.000140137
132,3996.06,1.05043,0.56602,0.92871,0,0.76418,0.56476,0.62007,0.2873,2.01699,1.3614,1.42472,0,0.00136687,0.00136687,0.00136687,0.000136687
133,4026.38,1.06405,0.56835,0.93693,0,0.76416,0.56688,0.61863,0.28574,2.01696,1.36214,1.42473,0,0.00133266,0.00133266,0.00133266,0.000133266
134,4056.85,1.06835,0.57494,0.93367,0,0.76305,0.56406,0.61584,0.28441,2.01627,1.36732,1.42317,0,0.00129874,0.00129874,0.00129874,0.000129874
135,4085.51,1.05763,0.57177,0.92857,0,0.75762,0.56369,0.6157,0.28563,2.0134,1.36806,1.42103,0,0.00126512,0.00126512,0.00126512,0.000126512
136,4115.66,1.04785,0.56072,0.93087,0,0.7416,0.56263,0.61384,0.28511,2.01422,1.37357,1.42173,0,0.00123182,0.00123182,0.00123182,0.000123182
137,4146.17,1.0607,0.57121,0.93836,0,0.7478,0.56343,0.61618,0.28651,2.01333,1.37723,1.42166,0,0.00119883,0.00119883,0.00119883,0.000119883
138,4177.14,1.05765,0.5651,0.93098,0,0.75229,0.56421,0.6145,0.28471,2.01226,1.38009,1.42082,0,0.00116617,0.00116617,0.00116617,0.000116617
139,4208.06,1.045,0.55958,0.92747,0,0.75115,0.56263,0.61315,0.28568,2.01284,1.3812,1.42169,0,0.00113384,0.00113384,0.00113384,0.000113384
140,4238.96,1.03792,0.55499,0.92639,0,0.758,0.55862,0.61462,0.28601,2.01388,1.38008,1.42314,0,0.00110186,0.00110186,0.00110186,0.000110186
141,4269.06,1.03892,0.55419,0.92927,0,0.7577,0.5577,0.61344,0.28499,2.01184,1.3794,1.4222,0,0.00107023,0.00107023,0.00107023,0.000107023
142,4298.92,1.02234,0.54287,0.92751,0,0.75931,0.5552,0.61363,0.28644,2.01251,1.37953,1.42338,0,0.00103896,0.00103896,0.00103896,0.000103896
143,4328.97,1.03397,0.55243,0.92464,0,0.76672,0.55126,0.61316,0.28613,2.01058,1.38134,1.42199,0,0.00100806,0.00100806,0.00100806,0.000100806
144,4358.67,1.02682,0.54968,0.91938,0,0.76442,0.55202,0.61272,0.28614,2.01114,1.38294,1.42281,0,0.000977524,0.000977524,0.000977524,9.77524e-05
145,4388.87,1.03614,0.55227,0.92504,0,0.74714,0.55626,0.61337,0.28672,2.01066,1.38495,1.42198,0,0.000947376,0.000947376,0.000947376,9.47376e-05
146,4419.38,1.02018,0.53654,0.923,0,0.77538,0.54967,0.61372,0.28681,2.01054,1.38499,1.42212,0,0.000917616,0.000917616,0.000917616,9.17616e-05
147,4449.66,1.01518,0.54061,0.92291,0,0.76079,0.55308,0.6124,0.28669,2.01033,1.38248,1.42298,0,0.000888253,0.000888253,0.000888253,8.88253e-05
148,4480.51,1.01612,0.5379,0.91995,0,0.77716,0.54424,0.61194,0.28637,2.00998,1.38631,1.42221,0,0.000859294,0.000859294,0.000859294,8.59294e-05
149,4513.97,1.0069,0.53149,0.92073,0,0.77367,0.54565,0.61056,0.28494,2.00992,1.38844,1.4223,0,0.000830746,0.000830746,0.000830746,8.30746e-05
150,4543.4,1.01511,0.53666,0.91932,0,0.77726,0.54456,0.61308,0.28581,2.00902,1.38766,1.42155,0,0.000802616,0.000802616,0.000802616,8.02616e-05
151,4573.73,1.00574,0.53457,0.91774,0,0.72672,0.57305,0.61222,0.28518,2.01051,1.388,1.42233,0,0.000774911,0.000774911,0.000774911,7.74911e-05
152,4604.03,1.00575,0.5301,0.91597,0,0.72618,0.57433,0.61291,0.28573,2.0097,1.38912,1.42215,0,0.000747637,0.000747637,0.000747637,7.47637e-05
153,4634.42,1.00661,0.53342,0.91902,0,0.72506,0.57006,0.6127,0.28602,2.01206,1.39005,1.42318,0,0.000720803,0.000720803,0.000720803,7.20803e-05
154,4664.44,1.00269,0.52759,0.91873,0,0.7239,0.569,0.61047,0.28536,2.01257,1.39101,1.42319,0,0.000694413,0.000694413,0.000694413,6.94413e-05
155,4694.07,0.99745,0.53012,0.91908,0,0.72629,0.56794,0.6109,0.28522,2.01217,1.3903,1.42313,0,0.000668475,0.000668475,0.000668475,6.68475e-05
156,4723.3,0.99297,0.52099,0.91381,0,0.72651,0.56794,0.61162,0.28504,2.01277,1.38951,1.42383,0,0.000642995,0.000642995,0.000642995,6.42995e-05
157,4753.33,0.99386,0.52268,0.91359,0,0.72149,0.56794,0.61063,0.2857,2.01291,1.39021,1.42423,0,0.00061798,0.00061798,0.00061798,6.1798e-05
158,4783.78,0.99364,0.51994,0.91291,0,0.72059,0.56794,0.6108,0.28553,2.01358,1.38956,1.42464,0,0.000593435,0.000593435,0.000593435,5.93435e-05
159,4813.76,0.98141,0.5211,0.91124,0,0.72179,0.56794,0.61048,0.28523,2.01378,1.39117,1.425,0,0.000569366,0.000569366,0.000569366,5.69366e-05
160,4844.12,0.98591,0.51211,0.91074,0,0.72906,0.56688,0.6099,0.28413,2.01379,1.39225,1.42537,0,0.00054578,0.00054578,0.00054578,5.4578e-05
161,4874.81,0.98854,0.51672,0.91613,0,0.72593,0.56688,0.61005,0.28435,2.01461,1.39428,1.42619,0,0.000522683,0.000522683,0.000522683,5.22683e-05
