epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
155,963.318,2.08391,1.84188,1.5695,0.00869,0.62266,0.31148,0.37233,0.13786,2.41292,2.04781,1.90828,0,0.000668475,0.000668475,0.000668475,6.68475e-05
156,968.309,2.09773,1.85968,1.56891,0.00857,0.59182,0.31148,0.37725,0.13434,2.48127,2.06271,1.93475,0,0.000642995,0.000642995,0.000642995,6.42995e-05
157,973.546,2.07131,1.83444,1.57723,0.00838,0.54121,0.32787,0.3678,0.12894,2.54838,2.07872,1.96764,0,0.00061798,0.00061798,0.00061798,6.1798e-05
158,978.522,2.12616,1.84104,1.5649,0.00827,0.64988,0.30601,0.38111,0.13585,2.51223,2.05097,1.94145,0,0.000593435,0.000593435,0.000593435,5.93435e-05
159,983.368,2.10421,1.83902,1.57378,0.0081,0.65758,0.30434,0.38436,0.13145,2.45297,2.02174,1.89694,0,0.000569366,0.000569366,0.000569366,5.69366e-05
160,988.574,2.08761,1.82026,1.56241,0.008,0.57615,0.30601,0.35681,0.1277,2.46352,2.05843,1.91996,0,0.00054578,0.00054578,0.00054578,5.4578e-05
161,994.617,2.11286,1.91241,1.60528,0.00787,0.5431,0.32787,0.38165,0.13642,2.4228,2.0171,1.92903,0,0.000522683,0.000522683,0.000522683,5.22683e-05
162,999.7,2.11639,1.85664,1.58467,0.00776,0.63729,0.33333,0.38391,0.13676,2.39079,2.02692,1.90104,0,0.000500079,0.000500079,0.000500079,5.00079e-05
163,1004.5,2.08367,1.85923,1.57293,0.00766,0.52109,0.33333,0.3614,0.14014,2.41755,2.00914,1.87328,0,0.000477976,0.000477976,0.000477976,4.77976e-05
164,1009.6,2.02923,1.81144,1.54534,0.0075,0.56824,0.30601,0.35564,0.1304,2.47529,2.07413,1.90697,0,0.000456377,0.000456377,0.000456377,4.56377e-05
165,1013.97,2.06764,1.83343,1.54299,0.0074,0.62177,0.31694,0.37873,0.13817,2.48646,2.02223,1.91761,0,0.000435288,0.000435288,0.000435288,4.35288e-05
166,1018.97,2.1092,1.8461,1.55671,0.00732,0.518,0.33474,0.39128,0.14397,2.43825,1.98894,1.90848,0,0.000414716,0.000414716,0.000414716,4.14716e-05
167,1024.2,2.06653,1.79107,1.55031,0.00721,0.56149,0.3224,0.38244,0.13596,2.45454,2.03365,1.92195,0,0.000394663,0.000394663,0.000394663,3.94663e-05
168,1029.45,2.05024,1.82202,1.55062,0.00713,0.5473,0.34354,0.38342,0.13842,2.42308,2.00226,1.91899,0,0.000375137,0.000375137,0.000375137,3.75137e-05
169,1034.9,2.10601,1.77363,1.55671,0.007,0.69932,0.28415,0.38834,0.13627,2.46196,1.99386,1.94085,0,0.000356141,0.000356141,0.000356141,3.56141e-05
170,1040.84,2.11962,1.83192,1.56178,0.00692,0.49996,0.33333,0.37848,0.13538,2.47125,2.02574,1.94837,0,0.00033768,0.00033768,0.00033768,3.3768e-05
171,1046,2.10363,1.79396,1.59185,0.00681,0.5325,0.34426,0.3818,0.13205,2.45067,2.02279,1.92685,0,0.000319759,0.000319759,0.000319759,3.19759e-05
172,1051.19,2.07496,1.79095,1.55245,0.00674,0.6275,0.31148,0.38915,0.13466,2.45425,2.00126,1.92518,0,0.000302382,0.000302382,0.000302382,3.02382e-05
173,1056.16,2.07469,1.72106,1.52668,0.0066,0.65301,0.34426,0.41101,0.13809,2.49133,2.00777,1.94023,0,0.000285553,0.000285553,0.000285553,2.85553e-05
174,1061.08,2.06053,1.77318,1.56195,0.00651,0.61103,0.3388,0.41807,0.14689,2.44307,1.97138,1.91517,0,0.000269277,0.000269277,0.000269277,2.69277e-05
175,1066.28,2.15657,1.80465,1.57019,0.00641,0.62283,0.33333,0.40967,0.15196,2.39786,1.96526,1.87844,0,0.000253557,0.000253557,0.000253557,2.53557e-05
176,1071.38,2.03646,1.70691,1.54991,0.00635,0.67307,0.31694,0.41338,0.14953,2.36515,1.94312,1.87508,0,0.000238398,0.000238398,0.000238398,2.38398e-05
177,1076.26,2.04574,1.76095,1.55243,0.00627,0.50838,0.38251,0.41084,0.14934,2.36294,1.96023,1.87947,0,0.000223803,0.000223803,0.000223803,2.23803e-05
178,1080.54,2.06702,1.79231,1.57483,0.00618,0.60289,0.36066,0.41501,0.14749,2.39079,1.97448,1.88298,0,0.000209776,0.000209776,0.000209776,2.09776e-05
179,1086.36,2.07593,1.7705,1.56253,0.00581,0.74817,0.31694,0.41584,0.15019,2.38863,1.95847,1.87536,0,0.00019632,0.00019632,0.00019632,1.9632e-05
180,1092.11,2.08154,1.79767,1.57207,0.00522,0.66718,0.3388,0.42182,0.14894,2.40501,1.96946,1.8932,0,0.000183439,0.000183439,0.000183439,1.83439e-05
181,1097.72,2.03752,1.79367,1.54605,0.00515,0.6156,0.33333,0.40993,0.14614,2.38947,1.98084,1.89248,0,0.000171135,0.000171135,0.000171135,1.71135e-05
182,1103.79,2.10374,1.81393,1.55672,0.00513,0.65172,0.3388,0.42538,0.14999,2.40339,1.99051,1.89392,0,0.000159412,0.000159412,0.000159412,1.59412e-05
183,1108.64,2.03185,1.81164,1.56336,0.00506,0.55448,0.36045,0.41535,0.14785,2.40664,1.97482,1.88104,0,0.000148273,0.000148273,0.000148273,1.48273e-05
184,1112.8,2.11549,1.83508,1.5819,0.005,0.57544,0.35519,0.40868,0.14945,2.40915,1.99564,1.88094,0,0.00013772,0.00013772,0.00013772,1.3772e-05
185,1117.53,2.06518,1.8121,1.57351,0.00495,0.56421,0.34426,0.40082,0.14463,2.40637,2.00991,1.87694,0,0.000127757,0.000127757,0.000127757,1.27757e-05
186,1122.56,2.058,1.78833,1.52807,0.00493,0.64167,0.3224,0.40643,0.14559,2.40724,2.01308,1.87844,0,0.000118384,0.000118384,0.000118384,1.18384e-05
187,1127.39,2.03007,1.74422,1.51284,0.00487,0.679,0.3224,0.41736,0.14528,2.41288,2.01515,1.89033,0,0.000109606,0.000109606,0.000109606,1.09606e-05
188,1132.36,2.08659,1.87463,1.55768,0.00485,0.66808,0.33333,0.41813,0.14335,2.41644,2.01816,1.89961,0,0.000101424,0.000101424,0.000101424,1.01424e-05
189,1137.4,2.04641,1.7437,1.54319,0.00481,0.61706,0.3224,0.40367,0.13885,2.4094,2.00606,1.90755,0,9.38391e-05,9.38391e-05,9.38391e-05,9.38391e-06
190,1142.65,2.03473,1.76932,1.57188,0.00479,0.55654,0.3388,0.40454,0.14236,2.39051,2.0034,1.90183,0,8.68544e-05,8.68544e-05,8.68544e-05,8.68544e-06
191,1151.85,2.11342,1.91197,1.68167,0.00474,0.56581,0.36318,0.41909,0.14325,2.39437,2.04029,1.92291,0,8.04714e-05,8.04714e-05,8.04714e-05,8.04714e-06
192,1156.97,2.08939,1.90613,1.66915,0.00473,0.56246,0.37705,0.40602,0.14037,2.4225,2.03402,1.94748,0,7.46914e-05,7.46914e-05,7.46914e-05,7.46914e-06
193,1162.96,2.02896,1.83081,1.63065,0.00472,0.58169,0.38798,0.41097,0.13796,2.41219,2.00486,1.9476,0,6.95161e-05,6.95161e-05,6.95161e-05,6.95161e-06
194,1167.88,2.05878,1.85081,1.66595,0.00468,0.58557,0.37705,0.41608,0.13896,2.40569,1.99466,1.93628,0,6.49466e-05,6.49466e-05,6.49466e-05,6.49466e-06
195,1172.13,2.01711,1.80371,1.64948,0.00465,0.63058,0.37705,0.42512,0.14155,2.40529,1.99106,1.93312,0,6.09841e-05,6.09841e-05,6.09841e-05,6.09841e-06
196,1176.77,1.96631,1.77996,1.59989,0.00464,0.63051,0.37158,0.41868,0.14475,2.40401,1.99149,1.9289,0,5.76296e-05,5.76296e-05,5.76296e-05,5.76296e-06
197,1181.71,2.00058,1.77765,1.65836,0.00463,0.63742,0.36612,0.42303,0.14837,2.40611,1.98526,1.92567,0,5.48838e-05,5.48838e-05,5.48838e-05,5.48838e-06
198,1186.55,2.01356,1.78821,1.65811,0.00462,0.63175,0.35624,0.41924,0.14747,2.42099,1.98812,1.92932,0,5.27476e-05,5.27476e-05,5.27476e-05,5.27476e-06
199,1191.41,2.02969,1.76298,1.63331,0.00461,0.63473,0.36066,0.41356,0.1455,2.41529,1.98359,1.92139,0,5.12213e-05,5.12213e-05,5.12213e-05,5.12213e-06
200,1197.13,2.02065,1.78152,1.62218,0.0046,0.6674,0.37705,0.41794,0.14617,2.42641,1.97519,1.92487,0,5.03053e-05,5.03053e-05,5.03053e-05,5.03053e-06
