epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
63,209.493,2.68142,2.54553,1.91388,0,0.27289,0.18579,0.13977,0.04783,2.76282,2.74931,2.12699,0,0.00391616,0.00391616,0.00391616,0.000391616
64,212.244,2.71323,2.64114,1.95804,0,0.31887,0.12022,0.13399,0.04353,2.86582,2.72244,2.1433,0,0.00388383,0.00388383,0.00388383,0.000388383
65,214.439,2.65953,2.51886,1.90115,0,0.39821,0.18033,0.18001,0.05642,2.79156,2.61216,2.12015,0,0.00385117,0.00385117,0.00385117,0.000385117
66,217.276,2.63609,2.44983,1.85914,0,0.49158,0.14754,0.18624,0.05437,2.69905,2.54129,2.0456,0,0.00381818,0.00381818,0.00381818,0.000381818
67,220.085,2.72187,2.55598,1.90599,0,0.53827,0.15289,0.1646,0.05333,2.7044,2.787,2.07773,0,0.00378488,0.00378488,0.00378488,0.000378488
68,222.853,2.65805,2.50747,1.92529,0,0.41637,0.16393,0.17477,0.05827,2.68223,2.55961,2.03736,0,0.00375126,0.00375126,0.00375126,0.000375126
69,225.569,2.61035,2.4541,1.84482,0,0.41718,0.15847,0.17373,0.0572,2.889,2.9037,2.23041,0,0.00371734,0.00371734,0.00371734,0.000371734
70,228.348,2.60012,2.4296,1.86124,0,0.58333,0.17486,0.20174,0.06623,2.76422,2.66748,2.10844,0,0.00368313,0.00368313,0.00368313,0.000368313
71,231.775,2.65101,2.5362,1.92808,0,0.47246,0.18033,0.19514,0.06074,2.7182,2.59569,2.05094,0,0.00364863,0.00364863,0.00364863,0.000364863
72,234.718,2.61319,2.42324,1.86784,0,0.44786,0.1694,0.20401,0.06694,2.73546,2.58471,2.07303,0,0.00361385,0.00361385,0.00361385,0.000361385
73,237.795,2.5823,2.49029,1.90889,0,0.2756,0.16393,0.1403,0.04494,2.80459,2.76575,2.13326,0,0.0035788,0.0035788,0.0035788,0.00035788
74,240.586,2.63452,2.49555,1.9101,0,0.34812,0.14754,0.15806,0.04996,2.89522,2.88488,2.18705,0,0.0035435,0.0035435,0.0035435,0.00035435
75,243.518,2.63624,2.50296,1.88235,0,0.40992,0.18579,0.18562,0.05928,2.66318,2.55087,2.05571,0,0.00350794,0.00350794,0.00350794,0.000350794
76,245.753,2.56454,2.45009,1.84195,0,0.43822,0.15301,0.17547,0.05935,2.67881,2.54883,2.04265,0,0.00347214,0.00347214,0.00347214,0.000347214
77,248.631,2.61815,2.48713,1.89614,0,0.45345,0.14754,0.17614,0.06205,2.68862,2.69927,2.07567,0,0.00343611,0.00343611,0.00343611,0.000343611
78,251.45,2.5792,2.43076,1.8691,0,0.34718,0.20053,0.20907,0.06811,2.69769,2.53741,2.06012,0,0.00339985,0.00339985,0.00339985,0.000339985
79,254.281,2.62775,2.47095,1.86503,0,0.42857,0.12568,0.15838,0.05259,2.79681,2.69835,2.07809,0,0.00336338,0.00336338,0.00336338,0.000336338
80,257.092,2.52447,2.35586,1.82373,0,0.30008,0.16635,0.1719,0.05715,2.78888,2.58147,2.07547,0,0.0033267,0.0033267,0.0033267,0.00033267
81,260.739,2.533,2.35986,1.8154,0,0.47591,0.15301,0.18253,0.06434,2.68678,2.6206,2.07122,0,0.00328982,0.00328982,0.00328982,0.000328982
82,263.622,2.59968,2.38146,1.87929,0,0.40621,0.20187,0.22644,0.07047,2.64764,2.46092,2.03711,0,0.00325275,0.00325275,0.00325275,0.000325275
83,266.374,2.57305,2.36232,1.85867,0,0.40492,0.22404,0.21248,0.07274,2.65083,2.48912,2.00931,0,0.0032155,0.0032155,0.0032155,0.00032155
84,269.116,2.57662,2.36147,1.84306,0,0.40079,0.17911,0.19344,0.06668,2.69959,2.4892,2.04977,0,0.00317809,0.00317809,0.00317809,0.000317809
85,271.958,2.49484,2.2809,1.80034,0,0.32172,0.19126,0.18258,0.05845,2.65501,2.54337,2.00049,0,0.00314051,0.00314051,0.00314051,0.000314051
86,274.797,2.55607,2.32257,1.80202,0,0.35131,0.17486,0.2044,0.07427,2.69238,2.46501,2.00593,0,0.00310278,0.00310278,0.00310278,0.000310278
87,277.11,2.51941,2.23128,1.78366,0,0.45924,0.16393,0.19299,0.06657,2.694,2.40967,2.02919,0,0.0030649,0.0030649,0.0030649,0.00030649
88,279.947,2.49909,2.27615,1.82409,0,0.53889,0.21311,0.23287,0.07442,2.65176,2.38811,2.00491,0,0.0030269,0.0030269,0.0030269,0.00030269
89,283.012,2.4678,2.28741,1.77875,0,0.41576,0.18579,0.20371,0.06488,2.76707,2.48885,2.07532,0,0.00298877,0.00298877,0.00298877,0.000298877
90,286,2.45411,2.36282,1.75612,0,0.43272,0.20219,0.2149,0.07631,2.67974,2.39155,2.0059,0,0.00295052,0.00295052,0.00295052,0.000295052
91,289.532,2.48178,2.23535,1.78404,0,0.40516,0.21589,0.22109,0.07761,2.71357,2.38739,2.03239,0,0.00291218,0.00291218,0.00291218,0.000291218
92,292.479,2.39174,2.35483,1.79272,0,0.41467,0.22404,0.2293,0.07778,2.69132,2.39913,2.00639,0,0.00287373,0.00287373,0.00287373,0.000287373
93,295.498,2.49597,2.25667,1.80586,0,0.334,0.21858,0.1893,0.06219,2.79873,2.45877,2.06998,0,0.0028352,0.0028352,0.0028352,0.00028352
94,298.592,2.48016,2.24821,1.76808,0,0.44256,0.25137,0.26463,0.07864,2.66581,2.39776,2.00569,0,0.00279659,0.00279659,0.00279659,0.000279659
