epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
37,1288.13,1.47395,1.00138,1.06816,0,0.75345,0.55732,0.61569,0.26016,1.99833,1.38428,1.33729,0,0.00461471,0.00461471,0.00461471,0.000461471
38,1323.59,1.46616,1.00652,1.07007,0,0.76725,0.53892,0.61292,0.26036,1.99138,1.38881,1.35133,0,0.00459362,0.00459362,0.00459362,0.000459362
39,1358.19,1.45337,0.97973,1.07378,0,0.68805,0.60879,0.62298,0.25501,1.99786,1.38183,1.34036,0,0.00457202,0.00457202,0.00457202,0.000457202
40,1392.31,1.43661,0.9734,1.06024,0,0.74548,0.58144,0.61312,0.2581,1.97036,1.3437,1.35244,0,0.00454992,0.00454992,0.00454992,0.000454992
41,1425.63,1.43243,0.96045,1.05595,0,0.75159,0.57219,0.62063,0.27386,1.97263,1.39282,1.33402,0,0.00452732,0.00452732,0.00452732,0.000452732
42,1460.09,1.42577,0.94274,1.05432,0,0.71909,0.59873,0.63291,0.26965,1.95627,1.32346,1.34254,0,0.00450422,0.00450422,0.00450422,0.000450422
43,1493.77,1.43335,0.94451,1.05897,0,0.75827,0.57113,0.63148,0.28065,1.97529,1.33143,1.34385,0,0.00448063,0.00448063,0.00448063,0.000448063
44,1528.04,1.43379,0.94651,1.05772,0,0.68981,0.56657,0.59163,0.25087,1.99496,1.42821,1.36106,0,0.00445657,0.00445657,0.00445657,0.000445657
45,1562.29,1.41402,0.93851,1.05268,0,0.73893,0.57537,0.61625,0.27082,1.98558,1.36313,1.34767,0,0.00443202,0.00443202,0.00443202,0.000443202
46,1595.9,1.41078,0.93032,1.05469,0,0.72641,0.53554,0.57819,0.25605,1.99934,1.44478,1.35226,0,0.004407,0.004407,0.004407,0.0004407
47,1630.13,1.40377,0.9253,1.05024,0,0.76018,0.569,0.62316,0.27548,1.95053,1.33986,1.33419,0,0.00438152,0.00438152,0.00438152,0.000438152
48,1664.45,1.40382,0.92747,1.0488,0,0.77815,0.60692,0.64478,0.28389,1.96205,1.25027,1.34708,0,0.00435559,0.00435559,0.00435559,0.000435559
49,1698.97,1.38586,0.90319,1.03957,0,0.79906,0.56566,0.6193,0.27483,2.00955,1.40513,1.36662,0,0.0043292,0.0043292,0.0043292,0.00043292
50,1733.88,1.40123,0.91094,1.04266,0,0.7705,0.57736,0.63307,0.2808,2.00555,1.36218,1.3687,0,0.00430236,0.00430236,0.00430236,0.000430236
51,1768.63,1.39094,0.89985,1.04632,0,0.76858,0.57219,0.62691,0.27661,1.99047,1.38629,1.34999,0,0.00427509,0.00427509,0.00427509,0.000427509
52,1802.96,1.39057,0.89723,1.04397,0,0.74248,0.57541,0.6089,0.26169,1.96933,1.3555,1.33792,0,0.00424738,0.00424738,0.00424738,0.000424738
53,1836.92,1.37155,0.88026,1.03669,0,0.7665,0.58196,0.62577,0.27175,1.99979,1.36122,1.35779,0,0.00421925,0.00421925,0.00421925,0.000421925
54,1871.46,1.37454,0.8857,1.0384,0,0.7655,0.5966,0.64543,0.27852,1.96482,1.28332,1.34765,0,0.00419071,0.00419071,0.00419071,0.000419071
55,1906.97,1.37573,0.88155,1.0347,0,0.74138,0.59448,0.64183,0.27916,1.95675,1.29216,1.35144,0,0.00416175,0.00416175,0.00416175,0.000416175
56,1941.4,1.35469,0.87587,1.03158,0,0.77378,0.57733,0.63128,0.26885,1.99085,1.31801,1.35897,0,0.00413238,0.00413238,0.00413238,0.000413238
57,1975.4,1.35655,0.86352,1.03072,0,0.77063,0.60934,0.65158,0.28079,1.99199,1.28618,1.3639,0,0.00410262,0.00410262,0.00410262,0.000410262
58,2009.36,1.36769,0.85928,1.03156,0,0.75638,0.59656,0.64471,0.27327,1.98319,1.29422,1.35665,0,0.00407248,0.00407248,0.00407248,0.000407248
59,2045.71,1.35226,0.8517,1.03009,0,0.75148,0.58742,0.63209,0.28378,1.95126,1.30691,1.35277,0,0.00404194,0.00404194,0.00404194,0.000404194
60,2081.36,1.34897,0.85601,1.02818,0,0.73613,0.59554,0.63294,0.2738,2.01211,1.29363,1.37637,0,0.00401104,0.00401104,0.00401104,0.000401104
61,2115.37,1.33749,0.84436,1.02686,0,0.71442,0.61996,0.63864,0.27685,2.0229,1.32052,1.38208,0,0.00397977,0.00397977,0.00397977,0.000397977
62,2149.11,1.34207,0.84324,1.02571,0,0.78146,0.58078,0.63469,0.28179,1.97781,1.27282,1.35962,0,0.00394814,0.00394814,0.00394814,0.000394814
63,2182.84,1.33,0.84432,1.02353,0,0.7788,0.57325,0.64007,0.27722,1.98108,1.29198,1.36428,0,0.00391616,0.00391616,0.00391616,0.000391616
64,2215.93,1.33086,0.83784,1.02384,0,0.73914,0.59557,0.63815,0.2756,1.96938,1.27751,1.3591,0,0.00388383,0.00388383,0.00388383,0.000388383
65,2249.91,1.34488,0.83712,1.02718,0,0.7844,0.59023,0.65184,0.28781,1.96064,1.31238,1.34468,0,0.00385117,0.00385117,0.00385117,0.000385117
66,2283.62,1.33576,0.83224,1.02165,0,0.74516,0.59873,0.63974,0.28238,1.94992,1.31409,1.34268,0,0.00381818,0.00381818,0.00381818,0.000381818
67,2318.55,1.31625,0.81561,1.02057,0,0.77522,0.58705,0.63571,0.28181,1.97939,1.35027,1.35861,0,0.00378488,0.00378488,0.00378488,0.000378488
68,2353.24,1.32008,0.82088,1.01708,0,0.73597,0.62438,0.65814,0.28561,2.02066,1.2594,1.39417,0,0.00375126,0.00375126,0.00375126,0.000375126
69,2388.77,1.31998,0.81606,1.02219,0,0.78641,0.56688,0.63875,0.27925,1.9943,1.30526,1.3825,0,0.00371734,0.00371734,0.00371734,0.000371734
70,2423.94,1.31155,0.79816,1.01437,0,0.73276,0.60252,0.63295,0.27736,1.99314,1.33843,1.36889,0,0.00368313,0.00368313,0.00368313,0.000368313
71,2458.2,1.30755,0.80698,1.01341,0,0.74397,0.57962,0.63206,0.27384,1.99153,1.32061,1.37876,0,0.00364863,0.00364863,0.00364863,0.000364863
72,2492.36,1.30434,0.79545,1.00727,0,0.75004,0.57431,0.62422,0.26901,1.99721,1.31644,1.37938,0,0.00361385,0.00361385,0.00361385,0.000361385
73,2526.31,1.28694,0.78557,1.01091,0,0.73836,0.59766,0.63876,0.27758,1.96664,1.30493,1.3631,0,0.0035788,0.0035788,0.0035788,0.00035788
74,2560.69,1.30178,0.79719,1.00662,0,0.74455,0.5966,0.64117,0.27706,1.99417,1.30548,1.37501,0,0.0035435,0.0035435,0.0035435,0.00035435
75,2594.17,1.27741,0.78529,1.005,0,0.76534,0.58859,0.64405,0.27375,2.01367,1.30715,1.38898,0,0.00350794,0.00350794,0.00350794,0.000350794
76,2627.48,1.28527,0.77798,1.00903,0,0.73259,0.59979,0.6372,0.27109,2.00026,1.30377,1.3774,0,0.00347214,0.00347214,0.00347214,0.000347214
77,2661.28,1.2868,0.78779,1.00649,0,0.74277,0.61465,0.65473,0.28216,1.99549,1.26498,1.37968,0,0.00343611,0.00343611,0.00343611,0.000343611
78,2695.35,1.27645,0.76802,1.00452,0,0.77207,0.57533,0.63992,0.27514,1.9945,1.32155,1.38138,0,0.00339985,0.00339985,0.00339985,0.000339985
79,2729.47,1.28636,0.76701,1.00344,0,0.76833,0.57431,0.64246,0.28039,1.98907,1.33271,1.38209,0,0.00336338,0.00336338,0.00336338,0.000336338
80,2763.93,1.26716,0.76349,0.9958,0,0.75098,0.57431,0.6279,0.27015,2.00167,1.34173,1.39366,0,0.0033267,0.0033267,0.0033267,0.00033267
81,2798.26,1.26871,0.75881,0.99326,0,0.73382,0.57856,0.63564,0.27354,2.00144,1.36158,1.38309,0,0.00328982,0.00328982,0.00328982,0.000328982
82,2832.08,1.26642,0.75121,0.99825,0,0.73964,0.58705,0.63772,0.27607,2.0031,1.3306,1.39153,0,0.00325275,0.00325275,0.00325275,0.000325275
83,2866.24,1.26023,0.74987,0.9941,0,0.73467,0.582,0.6315,0.27566,2.00667,1.32493,1.39533,0,0.0032155,0.0032155,0.0032155,0.00032155
84,2900.21,1.25059,0.73989,0.98985,0,0.73757,0.56689,0.63042,0.27412,2.00458,1.30364,1.38639,0,0.00317809,0.00317809,0.00317809,0.000317809
85,2934.23,1.24858,0.74127,0.99371,0,0.74586,0.57749,0.63263,0.27396,2.00208,1.30753,1.38991,0,0.00314051,0.00314051,0.00314051,0.000314051
86,2967.94,1.24869,0.73661,0.99172,0,0.7354,0.59023,0.63914,0.28073,1.99295,1.29299,1.38551,0,0.00310278,0.00310278,0.00310278,0.000310278
87,3001.84,1.25015,0.73874,0.99469,0,0.77342,0.54777,0.62385,0.27505,1.99959,1.31865,1.39229,0,0.0030649,0.0030649,0.0030649,0.00030649
88,3036.08,1.24531,0.74199,0.98988,0,0.73462,0.57219,0.62404,0.27375,2.00954,1.33817,1.3953,0,0.0030269,0.0030269,0.0030269,0.00030269
89,3069.91,1.22989,0.72457,0.9888,0,0.73524,0.59236,0.62953,0.27682,2.00102,1.32905,1.3905,0,0.00298877,0.00298877,0.00298877,0.000298877
90,3103.95,1.23576,0.72983,0.98802,0,0.73516,0.59229,0.63159,0.27948,1.9999,1.32618,1.39034,0,0.00295052,0.00295052,0.00295052,0.000295052
91,3138.84,1.21746,0.72163,0.98387,0,0.7479,0.60466,0.64066,0.28463,2.00087,1.29894,1.39603,0,0.00291218,0.00291218,0.00291218,0.000291218
92,3173.41,1.23472,0.72018,0.99042,0,0.72861,0.61465,0.64158,0.2835,1.99505,1.30693,1.3877,0,0.00287373,0.00287373,0.00287373,0.000287373
93,3208.13,1.2294,0.71871,0.99076,0,0.74114,0.59766,0.64039,0.28056,2.00583,1.32541,1.38981,0,0.0028352,0.0028352,0.0028352,0.00028352
94,3242.22,1.21899,0.71851,0.98213,0,0.74419,0.59604,0.64037,0.27943,1.99982,1.32596,1.38893,0,0.00279659,0.00279659,0.00279659,0.000279659
95,3276.33,1.2256,0.71084,0.98769,0,0.72859,0.60416,0.63573,0.27987,1.99714,1.31351,1.3883,0,0.00275792,0.00275792,0.00275792,0.000275792
96,3310.65,1.21743,0.70746,0.97882,0,0.73131,0.61146,0.63419,0.27872,2.00814,1.30735,1.39375,0,0.00271919,0.00271919,0.00271919,0.000271919
97,3344.27,1.20851,0.69755,0.97782,0,0.71351,0.61465,0.63991,0.27943,2.00508,1.30853,1.39406,0,0.00268041,0.00268041,0.00268041,0.000268041
98,3379.08,1.21137,0.70433,0.97358,0,0.72221,0.61253,0.63833,0.27959,2.00583,1.29736,1.39779,0,0.00264159,0.00264159,0.00264159,0.000264159
99,3414.55,1.19874,0.69571,0.97699,0,0.71628,0.60934,0.63339,0.27796,2.0107,1.30989,1.40604,0,0.00260274,0.00260274,0.00260274,0.000260274
100,3450.33,1.20987,0.70389,0.98229,0,0.7304,0.60403,0.63764,0.2778,2.00326,1.31859,1.40306,0,0.00256388,0.00256388,0.00256388,0.000256388
101,3485.72,1.20231,0.68759,0.97881,0,0.75194,0.59531,0.64575,0.27998,1.9977,1.30897,1.40483,0,0.002525,0.002525,0.002525,0.0002525
102,3520.42,1.17316,0.67821,0.97318,0,0.75799,0.60297,0.65209,0.2831,1.99158,1.30467,1.40022,0,0.00248612,0.00248612,0.00248612,0.000248612
103,3554.59,1.18673,0.67781,0.97304,0,0.75981,0.60447,0.65415,0.28743,1.99113,1.29587,1.4012,0,0.00244726,0.00244726,0.00244726,0.000244726
104,3589.37,1.19428,0.68488,0.97324,0,0.76113,0.5966,0.64992,0.28572,1.99332,1.28164,1.40715,0,0.00240841,0.00240841,0.00240841,0.000240841
105,3623.8,1.17881,0.67792,0.96839,0,0.74934,0.60191,0.64223,0.2842,1.99798,1.2993,1.40989,0,0.00236959,0.00236959,0.00236959,0.000236959
106,3657.66,1.17861,0.67291,0.97171,0,0.73646,0.60828,0.64762,0.28465,1.99629,1.30027,1.40925,0,0.00233081,0.00233081,0.00233081,0.000233081
