epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
56,2743.03,1.38145,0.89016,1.0412,0.01066,0.71468,0.60828,0.61808,0.25992,1.9878,1.27389,1.33726,0,0.00413238,0.00413238,0.00413238,0.000413238
57,2793.88,1.38356,0.88448,1.04111,0.01055,0.74182,0.60403,0.63428,0.2744,1.9673,1.29861,1.33195,0,0.00410262,0.00410262,0.00410262,0.000410262
58,2841.13,1.38403,0.88201,1.03738,0.01049,0.787,0.59448,0.63654,0.27796,1.93284,1.25066,1.31645,0,0.00407248,0.00407248,0.00407248,0.000407248
59,2888.89,1.37667,0.8819,1.04012,0.01049,0.78919,0.57643,0.64528,0.27905,1.95068,1.24387,1.34051,0,0.00404194,0.00404194,0.00404194,0.000404194
60,2939,1.37396,0.88024,1.03868,0.01036,0.70629,0.59554,0.61318,0.26827,1.97502,1.28981,1.34643,0,0.00401104,0.00401104,0.00401104,0.000401104
61,2987.9,1.36851,0.86679,1.03663,0.01033,0.8078,0.58811,0.64776,0.28295,1.95203,1.26246,1.3333,0,0.00397977,0.00397977,0.00397977,0.000397977
62,3036.15,1.36931,0.87025,1.03644,0.01028,0.76457,0.60828,0.64382,0.2734,1.96839,1.26493,1.33715,0,0.00394814,0.00394814,0.00394814,0.000394814
63,3086.43,1.3561,0.86413,1.03457,0.01019,0.77103,0.60722,0.64953,0.28807,1.92204,1.23413,1.32329,0,0.00391616,0.00391616,0.00391616,0.000391616
64,3135.91,1.35675,0.8618,1.03295,0.01013,0.79444,0.60085,0.64839,0.28052,1.94997,1.24625,1.33043,0,0.00388383,0.00388383,0.00388383,0.000388383
65,3183.07,1.3679,0.854,1.03396,0.01005,0.7394,0.58133,0.61452,0.26526,1.99136,1.32799,1.35774,0,0.00385117,0.00385117,0.00385117,0.000385117
66,3230.89,1.36094,0.85342,1.0316,0.00999,0.7829,0.57006,0.63457,0.28563,1.92462,1.26282,1.31834,0,0.00381818,0.00381818,0.00381818,0.000381818
67,3280.3,1.34855,0.84727,1.03472,0.00992,0.76638,0.62739,0.63998,0.28487,1.96405,1.2636,1.33489,0,0.00378488,0.00378488,0.00378488,0.000378488
68,3327.85,1.34614,0.83983,1.0283,0.00987,0.78791,0.6051,0.65387,0.28304,1.96934,1.23024,1.343,0,0.00375126,0.00375126,0.00375126,0.000375126
69,3374.8,1.34276,0.83317,1.02975,0.00978,0.75034,0.60939,0.64637,0.27932,1.95143,1.26697,1.33547,0,0.00371734,0.00371734,0.00371734,0.000371734
70,3423.6,1.34006,0.82449,1.0246,0.00974,0.73798,0.60191,0.64131,0.28437,1.95134,1.25496,1.34232,0,0.00368313,0.00368313,0.00368313,0.000368313
71,3475.26,1.33581,0.82552,1.0225,0.00962,0.79682,0.59448,0.65507,0.28594,1.95043,1.26634,1.34277,0,0.00364863,0.00364863,0.00364863,0.000364863
72,3522.75,1.32747,0.82335,1.01727,0.0096,0.75239,0.6104,0.64465,0.2789,1.96206,1.26086,1.34463,0,0.00361385,0.00361385,0.00361385,0.000361385
73,3571.97,1.31615,0.8052,1.02178,0.00952,0.73941,0.60616,0.6311,0.27286,1.96371,1.29322,1.34691,0,0.0035788,0.0035788,0.0035788,0.00035788
74,3620.34,1.3197,0.82187,1.01278,0.00944,0.7842,0.59766,0.64868,0.28049,1.95347,1.2495,1.34702,0,0.0035435,0.0035435,0.0035435,0.00035435
75,3668.85,1.3041,0.80133,1.01432,0.00936,0.74253,0.60722,0.63587,0.273,1.97155,1.25504,1.35764,0,0.00350794,0.00350794,0.00350794,0.000350794
76,3719.6,1.30926,0.79811,1.01813,0.00927,0.74548,0.60085,0.63199,0.26801,1.98195,1.25856,1.35614,0,0.00347214,0.00347214,0.00347214,0.000347214
77,3768.77,1.31806,0.81003,1.01782,0.00921,0.75067,0.59873,0.64002,0.27814,1.97094,1.2515,1.34385,0,0.00343611,0.00343611,0.00343611,0.000343611
78,3817.08,1.29503,0.79061,1.01272,0.00913,0.77984,0.59236,0.63934,0.27377,1.97354,1.25683,1.35031,0,0.00339985,0.00339985,0.00339985,0.000339985
79,3865.93,1.30519,0.79208,1.01196,0.00907,0.79759,0.58564,0.63824,0.27317,1.97714,1.29717,1.34934,0,0.00336338,0.00336338,0.00336338,0.000336338
80,3915.03,1.2947,0.78857,1.00739,0.00897,0.76712,0.58386,0.62742,0.27718,1.96505,1.31823,1.34562,0,0.0033267,0.0033267,0.0033267,0.00033267
81,3964.37,1.28881,0.77996,1.00362,0.00888,0.73509,0.60616,0.63382,0.27731,1.97665,1.30431,1.34524,0,0.00328982,0.00328982,0.00328982,0.000328982
82,4014.52,1.28558,0.77386,1.00624,0.00883,0.75485,0.57962,0.62399,0.27136,1.98173,1.33127,1.35915,0,0.00325275,0.00325275,0.00325275,0.000325275
83,4063,1.28106,0.77222,1.00157,0.00873,0.761,0.59829,0.63081,0.27428,1.97987,1.33887,1.36288,0,0.0032155,0.0032155,0.0032155,0.00032155
84,4111.43,1.28132,0.76845,0.999,0.00869,0.80209,0.57537,0.63668,0.27657,1.96819,1.29289,1.34844,0,0.00317809,0.00317809,0.00317809,0.000317809
85,4161.78,1.27051,0.76624,1.00282,0.0086,0.73804,0.59448,0.63127,0.27397,1.99531,1.32455,1.36391,0,0.00314051,0.00314051,0.00314051,0.000314051
86,4211.36,1.27261,0.76096,1.00204,0.00853,0.74111,0.58651,0.6273,0.27935,1.97724,1.3264,1.35149,0,0.00310278,0.00310278,0.00310278,0.000310278
87,4259.79,1.2752,0.76353,1.00279,0.00844,0.75882,0.58599,0.62354,0.28102,1.97542,1.29919,1.35604,0,0.0030649,0.0030649,0.0030649,0.00030649
88,4309.62,1.27218,0.76595,0.9991,0.00834,0.74447,0.60722,0.62467,0.27851,1.99359,1.29981,1.36619,0,0.0030269,0.0030269,0.0030269,0.00030269
89,4358.43,1.25105,0.75016,0.99612,0.00828,0.73914,0.61146,0.62878,0.27939,1.98605,1.25864,1.36607,0,0.00298877,0.00298877,0.00298877,0.000298877
90,4406.38,1.26087,0.74847,0.99847,0.00823,0.7716,0.60297,0.63656,0.28249,1.96326,1.26821,1.35249,0,0.00295052,0.00295052,0.00295052,0.000295052
91,4457.07,1.24608,0.7445,0.99492,0.00813,0.76006,0.61465,0.6446,0.28312,1.9653,1.27014,1.35373,0,0.00291218,0.00291218,0.00291218,0.000291218
92,4505.36,1.26174,0.74617,0.99976,0.00807,0.76071,0.62314,0.65006,0.2832,1.9738,1.26685,1.35539,0,0.00287373,0.00287373,0.00287373,0.000287373
93,4554.19,1.25369,0.74373,0.99915,0.00796,0.76739,0.61359,0.65051,0.28144,1.98903,1.26052,1.35996,0,0.0028352,0.0028352,0.0028352,0.00028352
94,4603.92,1.23603,0.73863,0.98935,0.00789,0.78323,0.60934,0.65985,0.28184,2.01367,1.24686,1.37715,0,0.00279659,0.00279659,0.00279659,0.000279659
95,4652.87,1.24902,0.73836,0.9956,0.00782,0.75244,0.6242,0.65549,0.27888,2.02128,1.25092,1.38505,0,0.00275792,0.00275792,0.00275792,0.000275792
96,4699.75,1.24356,0.72704,0.98747,0.0077,0.78753,0.61777,0.6651,0.28265,2.01372,1.24839,1.38138,0,0.00271919,0.00271919,0.00271919,0.000271919
97,4748.75,1.22859,0.71997,0.98581,0.00764,0.76868,0.6244,0.65988,0.2848,2.00169,1.26215,1.37467,0,0.00268041,0.00268041,0.00268041,0.000268041
98,4795.62,1.23279,0.71252,0.98143,0.00756,0.79158,0.59236,0.64902,0.28314,1.99659,1.27156,1.36959,0,0.00264159,0.00264159,0.00264159,0.000264159
99,4843.12,1.22894,0.7131,0.98926,0.00747,0.75361,0.61693,0.64888,0.28434,1.99286,1.27118,1.3668,0,0.00260274,0.00260274,0.00260274,0.000260274
100,4893.03,1.23598,0.71353,0.99255,0.0074,0.79867,0.58535,0.64053,0.28367,1.99601,1.26702,1.36962,0,0.00256388,0.00256388,0.00256388,0.000256388
101,4942.51,1.23066,0.71167,0.98986,0.00731,0.78584,0.5913,0.63676,0.28079,2.00009,1.27069,1.37448,0,0.002525,0.002525,0.002525,0.0002525
102,4991.24,1.19547,0.69389,0.9817,0.00724,0.77037,0.60544,0.64327,0.28341,1.99987,1.26623,1.37359,0,0.00248612,0.00248612,0.00248612,0.000248612
103,5041.8,1.20851,0.69705,0.97885,0.00715,0.74823,0.61571,0.64988,0.28341,1.99313,1.27441,1.37041,0,0.00244726,0.00244726,0.00244726,0.000244726
104,5090.55,1.20912,0.70649,0.97938,0.00706,0.77655,0.59979,0.64763,0.28255,1.99226,1.27458,1.37088,0,0.00240841,0.00240841,0.00240841,0.000240841
105,5139.1,1.20016,0.69521,0.9766,0.00699,0.78774,0.58701,0.64104,0.27959,1.99473,1.2867,1.37043,0,0.00236959,0.00236959,0.00236959,0.000236959
106,5188.45,1.1954,0.69109,0.97741,0.00691,0.77411,0.60085,0.64232,0.28074,1.9964,1.28328,1.37287,0,0.00233081,0.00233081,0.00233081,0.000233081
107,5236.08,1.19452,0.6934,0.97805,0.00683,0.77727,0.60297,0.64354,0.27848,2.00515,1.28009,1.37459,0,0.00229208,0.00229208,0.00229208,0.000229208
108,5284.85,1.19798,0.68823,0.97674,0.00675,0.7839,0.58918,0.64203,0.27886,2.00202,1.28837,1.37308,0,0.00225341,0.00225341,0.00225341,0.000225341
109,5335.19,1.18917,0.68105,0.97189,0.00666,0.75819,0.60913,0.6421,0.27889,1.99749,1.28691,1.37474,0,0.0022148,0.0022148,0.0022148,0.00022148
110,5384.21,1.17978,0.66659,0.9717,0.00659,0.78672,0.59236,0.64125,0.27854,2.00642,1.28685,1.37823,0,0.00217627,0.00217627,0.00217627,0.000217627
111,5433.66,1.17235,0.66952,0.97025,0.00649,0.79565,0.58694,0.64559,0.28082,2.01104,1.28691,1.37893,0,0.00213782,0.00213782,0.00213782,0.000213782
112,5483.72,1.17402,0.67113,0.96726,0.00643,0.7923,0.58705,0.64628,0.28185,2.0077,1.29233,1.38004,0,0.00209948,0.00209948,0.00209948,0.000209948
113,5532.55,1.17548,0.66818,0.97254,0.00635,0.7698,0.60722,0.64763,0.28206,2.00798,1.29205,1.38164,0,0.00206123,0.00206123,0.00206123,0.000206123
114,5582.88,1.17107,0.66601,0.96726,0.00627,0.79136,0.58786,0.65124,0.28245,2.01004,1.29307,1.38468,0,0.0020231,0.0020231,0.0020231,0.00020231
115,5635.24,1.16539,0.65985,0.96937,0.00619,0.81223,0.59236,0.65007,0.28142,2.01171,1.29815,1.38575,0,0.0019851,0.0019851,0.0019851,0.00019851
116,5684.09,1.16422,0.66365,0.96021,0.00609,0.79002,0.58811,0.64503,0.28014,2.01447,1.30048,1.38751,0,0.00194722,0.00194722,0.00194722,0.000194722
117,5732.99,1.16424,0.65262,0.9643,0.00603,0.77919,0.5913,0.64324,0.27917,2.01368,1.29769,1.38828,0,0.00190949,0.00190949,0.00190949,0.000190949
118,5783.56,1.15593,0.65179,0.96888,0.00595,0.76739,0.59448,0.63759,0.27902,2.01545,1.29405,1.39041,0,0.00187191,0.00187191,0.00187191,0.000187191
119,5831.03,1.1545,0.64502,0.96184,0.00588,0.78057,0.58811,0.63785,0.27986,2.01682,1.30019,1.39132,0,0.0018345,0.0018345,0.0018345,0.00018345
120,5878.18,1.15123,0.64388,0.96016,0.00581,0.78298,0.58983,0.63578,0.27996,2.0182,1.31072,1.39223,0,0.00179725,0.00179725,0.00179725,0.000179725
121,5927.21,1.14087,0.63445,0.96157,0.00572,0.77981,0.59778,0.63792,0.27967,2.01829,1.31189,1.3936,0,0.00176018,0.00176018,0.00176018,0.000176018
122,5976.86,1.14313,0.63723,0.96341,0.00563,0.78287,0.59554,0.63657,0.28023,2.01709,1.31764,1.3939,0,0.0017233,0.0017233,0.0017233,0.00017233
123,6023.7,1.14822,0.63858,0.95917,0.00557,0.78591,0.58811,0.63522,0.28012,2.02023,1.32377,1.39549,0,0.00168662,0.00168662,0.00168662,0.000168662
124,6071.52,1.13502,0.63403,0.96367,0.00548,0.77688,0.58811,0.63648,0.28036,2.01699,1.33203,1.39355,0,0.00165015,0.00165015,0.00165015,0.000165015
